"Txhash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.87794673385263/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0xcc7db6146a5984edbb7d1a3ec5a0c94320376aca8990f5cf4880d47f0edcc291","55579028","1712559598","2024-04-08 06:59:58","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.018068432","0.0158631208602383","0.95","","","Mint With Token URI"
"0x577fcd519f9890d022e2ab04a78f4cfe099d0a0c0d5120746bdaef6a07eee1ba","55579587","1712560806","2024-04-08 07:20:06","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.01709176","0.015005654867793","0.95","","","Mint With Token URI"
"0xad8ff086e57a5e3510f57994761d91a6750120f8438cc71cabe19587681d6eeb","55579763","1712561212","2024-04-08 07:26:52","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.024628244","0.0216222863803256","0.95","","","Mint With Token URI"
"0xb0d7af03c9ac54966feea7581278ef3b982e2c93b7fdc094bf516b5a6379982b","55580457","1712562698","2024-04-08 07:51:38","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.017323496","0.0152091067321091","0.95","","","Safe Transfer"
"0x361a016b5f42b0aa8e10d92de4539cfa7fd96863ffc994b7c5b180d15b4b0193","55581130","1712564160","2024-04-08 08:16:00","0x4f4d0012e30429805a9a96e18a4bcc448486a9ed","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.0147512229448417","0.0129507880047557","0.95","","","Transfer From"
"0x27df9e14f545d633ca8327b07edf0c54937856f6adb665724eb65fda3bf1a3c2","55583309","1712568918","2024-04-08 09:35:18","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.039799384","0.0349417391921466","0.95","","","Mint With Token URI"
"0x96a7351094a04a57bba757eef319e33961d70f06231327e5e80807b0c0dad204","55583566","1712569464","2024-04-08 09:44:24","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.033695184","0.0295825767393634","0.95","","","Mint With Token URI"
"0xc41ad7464c384850613369e3e199e16b9a84c3c11794c00379c9271d305e0605","55584357","1712571204","2024-04-08 10:13:24","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.011664696","0.0102409817545838","0.95","","","Safe Transfer"
"0xf0db0f191009b6772f21738e9ffea5608020851021df5363a022dad7fddd7cd0","55584830","1712572260","2024-04-08 10:31:00","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.030727368","0.0269769923754878","0.95","","","Mint With Token URI"
"0x0856579a91c9066fd37cdcf1a8943be1df2403d9d32659e8611ea92c0ca72644","55592569","1712589186","2024-04-08 15:13:06","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.055426136","0.0486611950712717","0.95","","","Mint With Token URI"
"0x1797e47e8dd3b5473914f5b050e567846a5c8fa64fa1337c056c074f7aab4f41","55592735","1712589538","2024-04-08 15:18:58","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.053404464","0.0468862747419504","0.95","","","Mint With Token URI"
"0xc4ec06668f1462af3bad6a0aae289dd1565e567ddbc8d1af702744d29b3ab58f","55593350","1712590846","2024-04-08 15:40:46","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.055914472","0.0490899280674943","0.95","","","Mint With Token URI"
"0x3a543f71d8c8f732f7fde26df2895b4cc6c493c70ee694716c4065c8dec6dd71","55598650","1712602270","2024-04-08 18:51:10","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.0244168","0.0214366498111329","0.95","","","Mint With Token URI"
"0xcc946a3fd8b75299095c6b08a9a42bd7aef01dc704b032aecb2ec521bcc1b542","55598709","1712602428","2024-04-08 18:53:48","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.03174184","0.0278676447544728","0.95","","","Mint With Token URI"
"0xbd83007085802e308d0b029f5f6a2489fe67ecec67763f836ee5148ee2285950","55599097","1712603287","2024-04-08 19:08:07","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.027590984","0.0242234142865802","0.95","","","Mint With Token URI"
"0x6d68cfe134f9c1aea604be71f6137baba6625cfbed89c1d77e25b1a8138dcbee","55599147","1712603393","2024-04-08 19:09:53","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.025393472","0.0222941158035782","0.95","","","Mint With Token URI"
"0xe6ddaf755fc7f530efb65db830f1977e333bc88486ce03e53d977e6ee7e4e44e","55599955","1712605217","2024-04-08 19:40:17","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.021242616","0.0186498853356856","0.95","","","Mint With Token URI"
"0xca8317b55ed6c035ad1e015c385097f62fef2fb6ccc1d4bdbe18597b9d14f2d1","55602787","1712611708","2024-04-08 21:28:28","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.02075428","0.018221152339463","0.95","","","Mint With Token URI"
"0x4d16a802892e3e82807cd3494caf30ae4696ed943d6cb7016afa828629802f37","55603954","1712614334","2024-04-08 22:12:14","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.02590014","0.0227389433193259","0.95","","","Mint With Token URI"
"0xbd0606b3986f14a6ddf501f039c4b73428498a711dfb43556ea1ba5ee1f6885c","55603977","1712614382","2024-04-08 22:13:02","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.02316746","0.0203397958386615","0.95","","","Mint With Token URI"
"0xe0f2fbc3138a99ca32e92fd6c6328f20e8bcca1bd601d8abd32a35303a4f9cd5","55604105","1712614686","2024-04-08 22:18:06","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.020998448","0.0184355188375743","0.95","","","Mint With Token URI"
"0xf778b77e18cacd0f1d1f63e92a5aea97f63f482686bf56fd63d541e9d392f8f7","55604879","1712616478","2024-04-08 22:47:58","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.020510112","0.0180067858413516","0.95","","","Mint With Token URI"
"0xc431ae86e0e40500611349952382e9ad038cf0480ace2f7e087549547a4e3cde","55607817","1712623043","2024-04-09 00:37:23","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.020998448","0.0184355188375743","0.90","","","Mint With Token URI"
"0xa5c2dc742d6f1c1e00da6a744f089bbe6925815672296e16b86f32b6dcd49b0f","55610790","1712629716","2024-04-09 02:28:36","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.031497672","0.0276532782563614","0.90","","","Mint With Token URI"
"0x7cc5f823b135293992d929061e4d98c6af82e0c35c4f2dda2244e75c47f5aee2","55613383","1712635875","2024-04-09 04:11:15","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.023186792","0.0203567683049203","0.90","","","Mint With Token URI"
"0xcf2785c5653341ab5d9982de3bef995569f596e97324b976adfcd282ee99c7da","55614776","1712639170","2024-04-09 05:06:10","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.022951792","0.0201504508224649","0.90","","","Mint With Token URI"
"0x83172b3af5ad09e337b079a4b3192ff7e81e988feb88442750843d15e542308a","55615679","1712641337","2024-04-09 05:42:17","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.038287276","0.0336141889123142","0.90","","","Mint With Token URI"
"0x862dce8d37342df557dff5d2f2e87b32b49f7fcc7a070e15d74645d88e50a9d3","55620263","1712651615","2024-04-09 08:33:35","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.03784604","0.033226807207256","0.90","","","Mint With Token URI"
"0x8e334a6b77f1273f03d66811939060ab604b7050539df240efec1cb50fbf2383","55622342","1712656194","2024-04-09 09:49:54","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.04686692","0.0411466593397325","0.90","","","Mint With Token URI"
"0x4b0000a0c7d39472745e77b522535cb0bbf722ffeb8b6c41f168984a11ef5794","55628391","1712669767","2024-04-09 13:36:07","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.063893416","0.0560950158918874","0.90","","","Mint With Token URI"
"0xfc763ae2b933353e25374c6f80317408d87f9d97406639577468b38a9c8e4a0a","55628500","1712670009","2024-04-09 13:40:09","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.063393676","0.0556562707911119","0.90","","","Mint With Token URI"
"0x7a90bb3b2cf9b31d6ce682e912c3a903598ae2be9d035b54db47447c8bfefc08","55628539","1712670113","2024-04-09 13:41:53","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.066847028","0.0586881299003553","0.90","","","Mint With Token URI"
"0x515ca8534b88c2452803278c6b1a20998c279c2c678c211d77115314da9ce540","55628842","1712670789","2024-04-09 13:53:09","0xd7f0e5beb7e51b63c4171d7e2f091000b6f38bf6","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.010071785600545773","0.00884249127206311","0.90","","","Set Approval For All"
"0x4d253f0b77d7d525ddc278bb09847eaa52e3ec1a2b946c8583c4fbe2971c1e67","55629126","1712671425","2024-04-09 14:03:45","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.082772952","0.0726702428597405","0.90","","","Mint With Token URI"
"0xc0d5b7118ce2bcf1bb24911a55312f0a06c34ecfb562a7bbe5d9f2571f2e92a1","55629143","1712671461","2024-04-09 14:04:21","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.071287052","0.0625862344693826","0.90","","","Mint With Token URI"
"0x3ed0dbb582d25a6d644c774707d1c8576baac147d9dd4e0504a71f6857f9d123","55629566","1712672391","2024-04-09 14:19:51","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.061774504","0.0542347240221662","0.90","","","Mint With Token URI"
"0x9e236c5e8c432f0fef2ef577221b7e96ea56152e9d9e840176219322a2f66dcb","55629708","1712672719","2024-04-09 14:25:19","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.022963704","0.0201609089239586","0.90","","","Safe Transfer"
"0x3576cbf7220ac273cbff1338fe06afd13ab302b569223d3ba1f9b067de713e4f","55629762","1712672841","2024-04-09 14:27:21","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.07646708","0.0671340231332478","0.90","","","Mint With Token URI"
"0x95fc247dc4aa6ef1a0ee777da43c18ec9eff6c8a44aff19a0a93f92560ac89e4","55629821","1712672965","2024-04-09 14:29:25","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.073738736","0.0647386824296213","0.90","","","Mint With Token URI"
"0xc174a8082e505e619c8d6fae0d1b40513901c13bd793adf6337e7098de41327c","55632326","1712678579","2024-04-09 16:02:59","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.023968028","0.0210426518994884","0.90","","","Safe Transfer"
"0x6a94755cafb1703790d7b9e204f747eef7a8a688926d13657b4f2f575bb104b5","55632587","1712679197","2024-04-09 16:13:17","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.093760512","0.0823167352747503","0.90","","","Mint With Token URI"
"0x55ad2d5b9a4d70db2d31f39f1753ebe4e0d703eaabfbc929627a14d4a905e964","55638262","1712692341","2024-04-09 19:52:21","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.016115088","0.0141481888753477","0.90","","","Mint With Token URI"
"0xd98b1bb8fb6109f3182f491b9bfc5a827f43739a3d4e6ed4b5fcbb43a972c508","55638865","1712693815","2024-04-09 20:16:55","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.006148832","0.00539834697140853","0.90","","","Safe Transfer"
"0x88c4daca80640b258746afd75f9bc2e1745c1bb73b11e5b435b9198a422d5986","55641977","1712701312","2024-04-09 22:21:52","0x592b3b547c353bb0a5098d2bdaddf14bca272560","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.00468339153498147","0.00411176830149004","0.90","","","Transfer From"
"0x0e8861643e249a2bb09673ab59b611412e0c18b541f603f154cfe069436d2cbb","55641987","1712701334","2024-04-09 22:22:14","0x592b3b547c353bb0a5098d2bdaddf14bca272560","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.004268626035745168","0.00374762628612077","0.90","","","Transfer From"
"0x35a6836d3139676babf15c654d99844bab39e6c147493166fa5b336f4ffa4d7a","55642107","1712701597","2024-04-09 22:26:37","0x592b3b547c353bb0a5098d2bdaddf14bca272560","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.001484908874871571","0.00130367089676228","0.90","Error(0)","execution reverted","Transfer From"
"0xb930c7e4e7ffe2a18bb18b7cccfd1cc14375cf51e8487174a8225c0be95d1024","55642433","1712702363","2024-04-09 22:39:23","0x592b3b547c353bb0a5098d2bdaddf14bca272560","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.001697396952588088","0.00149022411057612","0.90","Error(0)","execution reverted","Transfer From"
"0x06053f2a04d348d40ff7ad15c07fe2a206dd5b25b9788f4e2dba542c3e299cdb","55642445","1712702387","2024-04-09 22:39:47","0x592b3b547c353bb0a5098d2bdaddf14bca272560","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.001571165635401714","0.00137939973794243","0.90","Error(0)","execution reverted","Transfer From"
"0xbdd434764945e678ec550e7924b7c7783f3e34be2bff8185c5130274711096b9","55642488","1712702479","2024-04-09 22:41:19","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.012940904","0.0113614243999004","0.90","","","Mint With Token URI"
"0x517e15dacbbdef83eaf3b95e0ae73b2833e75e92dc6edb15c6d058cdb2b392c7","55644056","1712706051","2024-04-09 23:40:51","0x47ad9e8cbbad7c7667659f5971aa9f65b2f214e9","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.002953398529680771","0.00259292659289839","0.90","","","Set Approval For All"
"0x8440e5b0a536914ede6d9f8184bb10b37d2c4aac70fa1152de6d577b7a561150","55644196","1712706357","2024-04-09 23:45:57","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.015626752","0.0137194558791251","0.90","","","Mint With Token URI"
"0xade4277ed3b6055cbaf15ba0e06b421c0e9a20b86f58906ecf98debb1f55ff77","55644246","1712706464","2024-04-09 23:47:44","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.01709176","0.015005654867793","0.90","","","Mint With Token URI"
"0xd914de129c125f515908c7cb09ce8f486d8aab8d4a1a93885dd5c186bfc6a152","55644284","1712706545","2024-04-09 23:49:05","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.01587092","0.0139338223772364","0.90","","","Mint With Token URI"
"0x68ea3233f5386daa27d34f0e753b3e5e5bc11730e4e0f6818359b50d276a005d","55644317","1712706615","2024-04-09 23:50:15","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.016359256","0.014362555373459","0.90","","","Mint With Token URI"
"0xd48180a1b02a7f78b28b2337e9addb329fb99795c6fbca0b741b98753e65475a","55648705","1712716451","2024-04-10 02:34:11","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.031497672","0.0276532782563614","0.89","","","Mint With Token URI"
"0x0287e93c2e51e0b502530b30f23abb46ddfd193246b1eda21be8bcaf85f86296","55649823","1712719146","2024-04-10 03:19:06","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.038334376","0.0336555402034786","0.89","","","Mint With Token URI"
"0x0a11ab7cd45654a2480e5676c8b80dcd4053e066ace847c7ab7ca404be796672","55666846","1712759416","2024-04-10 14:30:16","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.068855376","0.0604513524673948","0.89","","","Mint With Token URI"
"0xb0e8e21cf9025d563a2f31f7ed5291d3099154005fa91dc97e21b237ca67e92d","55670357","1712767262","2024-04-10 16:41:02","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.03418352","0.0300113097355861","0.89","","","Mint With Token URI"
"0xba00fa2e7b93df121e1df9f06edc8ba2d9b44119c46e79bebc480cd4237a40b3","55673992","1712775280","2024-04-10 18:54:40","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.023928464","0.0210079168149102","0.89","","","Mint With Token URI"
"0x276bb628bf6c073d68e7ea0bf9e047cef16ee0cb4fe765ebd1ffddbbcd4a5f7e","55678459","1712785241","2024-04-10 21:40:41","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.013673408","0.0120045238942344","0.89","","","Mint With Token URI"
"0x3d48050dbdb2f477fe8ce0642a5b9f3b3fe89e8a1cbf51c985bd5bdde652a8a0","55678559","1712785485","2024-04-10 21:44:45","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.004764832","0.00418326869175649","0.89","","","Safe Transfer"
"0x4940e0541d45a8054c6499f864329809432611bead76151630eca81e425608a4","55679348","1712787205","2024-04-10 22:13:25","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.015626752","0.0137194558791251","0.89","","","Mint With Token URI"
"0x2499c3dc7823e9db54f3748729c265a73e96001ffe4535c481860abc6a393377","55679856","1712788341","2024-04-10 22:32:21","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.006691376","0.00587467170417988","0.89","","","Safe Transfer"
"0xe457190fff8e2f0b75db6cf583a95d9ea95382c1cb99bf9bf06eca92fdfc65b5","55687436","1712805681","2024-04-11 03:21:21","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.038529248","0.033826627439398","","","","Mint With Token URI"
"0x2a4a8b80e5b4f1ce2bf43b5a3615e2a6880258b775d7cc946bf72a9958110330","55688133","1712807333","2024-04-11 03:48:53","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.038578544","0.03386990670159","","","","Mint With Token URI"
"0x52ac06f562e211e6fa1637fec192853ba0bd9aaeafb1e0784ebfeee3e6e0511c","55688293","1712807707","2024-04-11 03:55:07","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.043408504","0.0381103543082288","","","","Mint With Token URI"
"0xc4b8f9eb320a8446462c8c917f441f8de8c304c19bb92e5cb86983e190017096","55688583","1712808417","2024-04-11 04:06:57","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.022515576","0.0197674764100107","","","","Safe Transfer"
"0x0f07bb5adae963538e14492f39b6782d4a304a22cd3f950286b77ca871d0781c","55689547","1712810789","2024-04-11 04:46:29","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.03906688","0.0342986396978126","","","","Mint With Token URI"
"0x4c56e43075702c320141f9335cf31bb69530aacf224490a63daab3079c90cfde","55690000","1712811865","2024-04-11 05:04:25","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.014648688","0.0128607677848262","","","","Safe Transfer"
"0x25b15664daff64f1c0bba16e681b8a964d41a47f3ea687814049a76bc3968d23","55701936","1712839040","2024-04-11 12:37:20","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.085840464","0.0753633550011943","","","","Mint With Token URI"
"0x9b25c1dbca4e1ed5da3d53519b7aee7424e87c81b3a7d07b64b6cd5dcda3267b","55706199","1712848474","2024-04-11 15:14:34","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.095958024","0.0842460337577523","","","","Mint With Token URI"
"0x61b0824f4b22b74eda137c1f4cc9bb207cef094309199bfa8223ed41212508e7","55708189","1712852938","2024-04-11 16:28:58","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.060967","0.0535257785227933","","","","Mint With Token URI"
"0xa52d5ad3f2273a3de38100f175d62f3fd7d46435dee8376652c304ac82129b71","55708230","1712853026","2024-04-11 16:30:26","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.055845772","0.0490296131268787","","","","Mint With Token URI"
"0x7ca60f1282e9289f25efafb786baff091b74bb73f1695a4d565f7f523fe44cff","55709685","1712856348","2024-04-11 17:25:48","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.040206884","0.0352995024861916","","","","Mint With Token URI"
"0x352900ce5af8c44d7575462cbcf4a3a99cec8790bc64d395735fc5feb5a713b2","55710165","1712857468","2024-04-11 17:44:28","0x32857e87d437de73c27965252ccad8538030c3ca","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.007412530940705212","0.0065078073289737","","","","Set Approval For All"
"0x91cf8d93c74777556919b29b929407d00e9391908e5a127d3e22a7f485f0f895","55710546","1712858310","2024-04-11 17:58:30","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.048529732","0.0426065197041435","","","","Mint With Token URI"
"0xb6dfdbe96389ba5ec2ce485c62f2f73134ff2da331d138de5e888a4ead57fe62","55710575","1712858402","2024-04-11 18:00:02","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.063887012","0.0560893935210038","","","","Mint With Token URI"
"0xe259d2d4dbe25e4a9d4c2292c73835db9d46cae6b09e1b3fd359e841a4b3f9d0","55713744","1712866022","2024-04-11 20:07:02","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.015607552","0.0137025993018351","","","","Mint With Token URI"
"0x547090180dce6e8b48fddc95998dc4354972874428083b1beffc101e64042caf","55715448","1712870160","2024-04-11 21:16:00","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.016115088","0.0141481888753477","","","","Mint With Token URI"
"0xb9818bc2bc99203971a489e943c0e2faff7f4b8071048af2cda11536f320d837","55715485","1712870238","2024-04-11 21:17:18","0x30ff20cb4a783b5bb97d0af2e86d08c6b996d7d2","0x56850506399d2080cbef6fe7805a9681e904d558","","0","0","0","0.018800936","0.0165062203545723","","","","Mint With Token URI"
